VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z
0, 2, -0.79826,  16.16843,  0.81311,  0.485,  0.0299, -0.12279, -0.01425,  0.99233
1, 1, -0.75738,  16.22583,  0.81899,  0.4701,  0.0111, -0.12416, -0.01325,  0.99217
2, 0, -0.80398,  16.22606,  0.8121,  0.4857,  0.0111, -0.14632,  0.00283,  0.98923
3, 2, -0.79826,  16.16843,  0.81311,  0.485,  0.0299, -0.12279, -0.01425,  0.99233
4, 3, -0.74989,  16.18214,  0.81829,  0.4716,  0.0302, -0.09734, -0.03261,  0.99472
5, 1, -0.75738,  16.22583,  0.81899,  0.4701,  0.0111, -0.12416, -0.01325,  0.99217
6, 6,  0.15488,  16.23924,  0.80409,  0.4716,  0.0302,  0.44536, -0.05978,  0.89335
7, 5,  0.15191,  16.28253,  0.80846,  0.4701,  0.0111,  0.42292, -0.03799,  0.90537
8, 4,  0.11037,  16.23028,  0.82567,  0.485,  0.0299,  0.42375, -0.03878,  0.90495
9, 4,  0.11037,  16.23028,  0.82567,  0.485,  0.0299,  0.42375, -0.03878,  0.90495
10, 5,  0.15191,  16.28253,  0.80846,  0.4701,  0.0111,  0.42292, -0.03799,  0.90537
11, 7,  0.10889,  16.28746,  0.82755,  0.4857,  0.0111,  0.40362, -0.01956,  0.91472
12, 10,  0.47539,  16.19618, -0.14962,  0.4379,  0.1879,  0.44325,  0.20498, -0.87264
13, 9,  0.49475,  16.30132, -0.08397,  0.4283,  0.171,  0.58827,  0.68561, -0.4288
14, 8,  0.55995,  16.31718, -0.13505,  0.4368,  0.1622, -0.45097,  0.7753, -0.4422
15, 11,  0.67124,  16.29797, -0.27587,  0.4603,  0.1551,  0.00705,  0.60091, -0.79929
16, 10,  0.47539,  16.19618, -0.14962,  0.4379,  0.1879,  0.44325,  0.20498, -0.87264
17, 8,  0.55995,  16.31718, -0.13505,  0.4368,  0.1622, -0.45097,  0.7753, -0.4422
18, 12,  0.45347,  16.05845, -0.16786,  0.4414,  0.207,  0.39589, -0.11237, -0.9114
19, 10,  0.47539,  16.19618, -0.14962,  0.4379,  0.1879,  0.44325,  0.20498, -0.87264
20, 11,  0.67124,  16.29797, -0.27587,  0.4603,  0.1551,  0.00705,  0.60091, -0.79929
21, 12,  0.45347,  16.05845, -0.16786,  0.4414,  0.207,  0.39589, -0.11237, -0.9114
22, 11,  0.67124,  16.29797, -0.27587,  0.4603,  0.1551,  0.00705,  0.60091, -0.79929
23, 13,  0.72084,  16.0331, -0.3571,  0.4811,  0.1928,  0.26687, -0.11385, -0.95698
24, 14,  0.62317,  15.86899, -0.29335,  0.4741,  0.218,  0.03197, -0.48821, -0.87214
25, 12,  0.45347,  16.05845, -0.16786,  0.4414,  0.207,  0.39589, -0.11237, -0.9114
26, 13,  0.72084,  16.0331, -0.3571,  0.4811,  0.1928,  0.26687, -0.11385, -0.95698
27, 14,  0.62317,  15.86899, -0.29335,  0.4741,  0.218,  0.03197, -0.48821, -0.87214
28, 15,  0.43445,  15.92069, -0.13679,  0.4391,  0.2272,  0.27001, -0.32721, -0.90555
29, 12,  0.45347,  16.05845, -0.16786,  0.4414,  0.207,  0.39589, -0.11237, -0.9114
30, 16,  0.54205,  15.74831, -0.20446,  0.4577,  0.2378, -0.11318, -0.65151, -0.75015
31, 15,  0.43445,  15.92069, -0.13679,  0.4391,  0.2272,  0.27001, -0.32721, -0.90555
32, 14,  0.62317,  15.86899, -0.29335,  0.4741,  0.218,  0.03197, -0.48821, -0.87214
33, 17,  0.49241,  15.67547, -0.11246,  0.4462,  0.2549, -0.28319, -0.88323, -0.37378
34, 15,  0.43445,  15.92069, -0.13679,  0.4391,  0.2272,  0.27001, -0.32721, -0.90555
35, 16,  0.54205,  15.74831, -0.20446,  0.4577,  0.2378, -0.11318, -0.65151, -0.75015
36, 18,  0.42062,  15.73846, -0.06203,  0.432,  0.2513,  0.31101, -0.82794, -0.46668
37, 15,  0.43445,  15.92069, -0.13679,  0.4391,  0.2272,  0.27001, -0.32721, -0.90555
38, 17,  0.49241,  15.67547, -0.11246,  0.4462,  0.2549, -0.28319, -0.88323, -0.37378
39, 21, -1.15724,  16.05082, -0.22003,  0.4379,  0.1879, -0.39627,  0.13025, -0.90885
40, 20, -1.26275,  16.1549, -0.21366,  0.4368,  0.1622,  0.34328,  0.84601, -0.40795
41, 19, -1.20037,  16.1504, -0.15708,  0.4283,  0.171, -0.66115,  0.57438, -0.48268
42, 22, -1.35646,  16.11744, -0.36332,  0.4603,  0.1551, -0.04461,  0.59631, -0.80151
43, 20, -1.26275,  16.1549, -0.21366,  0.4368,  0.1622,  0.34328,  0.84601, -0.40795
44, 21, -1.15724,  16.05082, -0.22003,  0.4379,  0.1879, -0.39627,  0.13025, -0.90885
45, 23, -1.1099,  15.91926, -0.23528,  0.4414,  0.207, -0.29055, -0.17347, -0.94101
46, 22, -1.35646,  16.11744, -0.36332,  0.4603,  0.1551, -0.04461,  0.59631, -0.80151
47, 21, -1.15724,  16.05082, -0.22003,  0.4379,  0.1879, -0.39627,  0.13025, -0.90885
48, 23, -1.1099,  15.91926, -0.23528,  0.4414,  0.207, -0.29055, -0.17347, -0.94101
49, 24, -1.35145,  15.84859, -0.44647,  0.4811,  0.1928, -0.15988, -0.15185, -0.97539
50, 22, -1.35646,  16.11744, -0.36332,  0.4603,  0.1551, -0.04461,  0.59631, -0.80151
51, 25, -1.23218,  15.70381, -0.37337,  0.4741,  0.218,  0.12923, -0.47955, -0.86794
52, 24, -1.35145,  15.84859, -0.44647,  0.4811,  0.1928, -0.15988, -0.15185, -0.97539
53, 23, -1.1099,  15.91926, -0.23528,  0.4414,  0.207, -0.29055, -0.17347, -0.94101
54, 25, -1.23218,  15.70381, -0.37337,  0.4741,  0.218,  0.12923, -0.47955, -0.86794
55, 23, -1.1099,  15.91926, -0.23528,  0.4414,  0.207, -0.29055, -0.17347, -0.94101
56, 26, -1.06961,  15.78679, -0.20165,  0.4391,  0.2272, -0.12973, -0.36278, -0.9228
57, 27, -1.13894,  15.59864, -0.27695,  0.4577,  0.2378,  0.28995, -0.61562, -0.73276
58, 25, -1.23218,  15.70381, -0.37337,  0.4741,  0.218,  0.12923, -0.47955, -0.86794
59, 26, -1.06961,  15.78679, -0.20165,  0.4391,  0.2272, -0.12973, -0.36278, -0.9228
60, 28, -1.08529,  15.53501, -0.1805,  0.4462,  0.2549,  0.46536, -0.81652, -0.34167
61, 27, -1.13894,  15.59864, -0.27695,  0.4577,  0.2378,  0.28995, -0.61562, -0.73276
62, 26, -1.06961,  15.78679, -0.20165,  0.4391,  0.2272, -0.12973, -0.36278, -0.9228
63, 29, -1.0303,  15.60929, -0.12461,  0.432,  0.2513, -0.11898, -0.86609, -0.48553
64, 28, -1.08529,  15.53501, -0.1805,  0.4462,  0.2549,  0.46536, -0.81652, -0.34167
65, 26, -1.06961,  15.78679, -0.20165,  0.4391,  0.2272, -0.12973, -0.36278, -0.9228
66, 32, -0.04719,  15.50932,  0.48877,  0.8122,  0.0139, -0.60117, -0.69257, -0.39868
67, 31, -0.03399,  15.51791,  0.46096,  0.825,  0.0139, -0.2745, -0.52617, -0.80486
68, 30, -0.00902,  15.5233,  0.46722,  0.825,  0.0257,  0.20055, -0.48112, -0.85341
69, 30, -0.00902,  15.5233,  0.46722,  0.825,  0.0257,  0.20055, -0.48112, -0.85341
70, 33, -0.01753,  15.51236,  0.49838,  0.8108,  0.0285,  0.03682, -0.95637, -0.28981
71, 32, -0.04719,  15.50932,  0.48877,  0.8122,  0.0139, -0.60117, -0.69257, -0.39868
72, 33, -0.01753,  15.51236,  0.49838,  0.8108,  0.0285,  0.03682, -0.95637, -0.28981
73, 30, -0.00902,  15.5233,  0.46722,  0.825,  0.0257,  0.20055, -0.48112, -0.85341
74, 34,  0.01743,  15.51799,  0.47297,  0.825,  0.0506,  0.57591, -0.41505, -0.70431
75, 34,  0.01743,  15.51799,  0.47297,  0.825,  0.0506,  0.57591, -0.41505, -0.70431
76, 35,  0.02118,  15.51258,  0.48586,  0.8192,  0.0506,  0.77089, -0.60353, -0.20366
77, 33, -0.01753,  15.51236,  0.49838,  0.8108,  0.0285,  0.03682, -0.95637, -0.28981
78, 36,  0.00826,  15.50154,  0.51705,  0.8054,  0.0506,  0.64132, -0.7661,  0.04253
79, 33, -0.01753,  15.51236,  0.49838,  0.8108,  0.0285,  0.03682, -0.95637, -0.28981
80, 35,  0.02118,  15.51258,  0.48586,  0.8192,  0.0506,  0.77089, -0.60353, -0.20366
81, 37,  0.00115,  15.49568,  0.53541,  0.7978,  0.0506,  0.56965, -0.80204, -0.17953
82, 33, -0.01753,  15.51236,  0.49838,  0.8108,  0.0285,  0.03682, -0.95637, -0.28981
83, 36,  0.00826,  15.50154,  0.51705,  0.8054,  0.0506,  0.64132, -0.7661,  0.04253
84, 33, -0.01753,  15.51236,  0.49838,  0.8108,  0.0285,  0.03682, -0.95637, -0.28981
85, 38, -0.05318,  15.49829,  0.52454,  0.7947,  0.0139, -0.52436, -0.76897, -0.36568
86, 32, -0.04719,  15.50932,  0.48877,  0.8122,  0.0139, -0.60117, -0.69257, -0.39868
87, 33, -0.01753,  15.51236,  0.49838,  0.8108,  0.0285,  0.03682, -0.95637, -0.28981
88, 37,  0.00115,  15.49568,  0.53541,  0.7978,  0.0506,  0.56965, -0.80204, -0.17953
89, 39,  0.00552,  15.49309,  0.55138,  0.7929,  0.0506,  0.75672, -0.63154, -0.16892
90, 38, -0.05318,  15.49829,  0.52454,  0.7947,  0.0139, -0.52436, -0.76897, -0.36568
91, 33, -0.01753,  15.51236,  0.49838,  0.8108,  0.0285,  0.03682, -0.95637, -0.28981
92, 40, -0.03549,  15.49564,  0.56266,  0.783,  0.0335,  0.01891, -0.96689, -0.25449
93, 39,  0.00552,  15.49309,  0.55138,  0.7929,  0.0506,  0.75672, -0.63154, -0.16892
94, 40, -0.03549,  15.49564,  0.56266,  0.783,  0.0335,  0.01891, -0.96689, -0.25449
95, 33, -0.01753,  15.51236,  0.49838,  0.8108,  0.0285,  0.03682, -0.95637, -0.28981
96, 40, -0.03549,  15.49564,  0.56266,  0.783,  0.0335,  0.01891, -0.96689, -0.25449
97, 41, -0.06715,  15.4903,  0.55515,  0.7818,  0.0139, -0.57051, -0.71153, -0.41017
98, 38, -0.05318,  15.49829,  0.52454,  0.7947,  0.0139, -0.52436, -0.76897, -0.36568
99, 42, -0.00743,  15.48523,  0.58124,  0.7795,  0.0506,  0.5894, -0.77545,  0.22645
100, 40, -0.03549,  15.49564,  0.56266,  0.783,  0.0335,  0.01891, -0.96689, -0.25449
101, 39,  0.00552,  15.49309,  0.55138,  0.7929,  0.0506,  0.75672, -0.63154, -0.16892
102, 43, -0.07761,  15.48265,  0.58742,  0.7708,  0.0137, -0.51171, -0.73512, -0.4447
103, 41, -0.06715,  15.4903,  0.55515,  0.7818,  0.0139, -0.57051, -0.71153, -0.41017
104, 40, -0.03549,  15.49564,  0.56266,  0.783,  0.0335,  0.01891, -0.96689, -0.25449
105, 40, -0.03549,  15.49564,  0.56266,  0.783,  0.0335,  0.01891, -0.96689, -0.25449
106, 42, -0.00743,  15.48523,  0.58124,  0.7795,  0.0506,  0.5894, -0.77545,  0.22645
107, 44, -0.02324,  15.48021,  0.597,  0.7705,  0.0506,  0.46408, -0.88119, -0.09014
108, 40, -0.03549,  15.49564,  0.56266,  0.783,  0.0335,  0.01891, -0.96689, -0.25449
109, 45, -0.05089,  15.48694,  0.59278,  0.771,  0.0322,  0.02053, -0.97513, -0.22069
110, 43, -0.07761,  15.48265,  0.58742,  0.7708,  0.0137, -0.51171, -0.73512, -0.4447
111, 44, -0.02324,  15.48021,  0.597,  0.7705,  0.0506,  0.46408, -0.88119, -0.09014
112, 45, -0.05089,  15.48694,  0.59278,  0.771,  0.0322,  0.02053, -0.97513, -0.22069
113, 40, -0.03549,  15.49564,  0.56266,  0.783,  0.0335,  0.01891, -0.96689, -0.25449
114, 46, -0.09299,  15.47745,  0.6077,  0.7575,  0.0139, -0.64114, -0.6361, -0.42932
115, 43, -0.07761,  15.48265,  0.58742,  0.7708,  0.0137, -0.51171, -0.73512, -0.4447
116, 45, -0.05089,  15.48694,  0.59278,  0.771,  0.0322,  0.02053, -0.97513, -0.22069
117, 47, -0.06061,  15.48256,  0.61512,  0.7593,  0.0326,  0.01828, -0.97131, -0.2371
118, 45, -0.05089,  15.48694,  0.59278,  0.771,  0.0322,  0.02053, -0.97513, -0.22069
119, 44, -0.02324,  15.48021,  0.597,  0.7705,  0.0506,  0.46408, -0.88119, -0.09014
120, 45, -0.05089,  15.48694,  0.59278,  0.771,  0.0322,  0.02053, -0.97513, -0.22069
121, 47, -0.06061,  15.48256,  0.61512,  0.7593,  0.0326,  0.01828, -0.97131, -0.2371
122, 46, -0.09299,  15.47745,  0.6077,  0.7575,  0.0139, -0.64114, -0.6361, -0.42932
123, 44, -0.02324,  15.48021,  0.597,  0.7705,  0.0506,  0.46408, -0.88119, -0.09014
124, 48, -0.02167,  15.47749,  0.61045,  0.7657,  0.0506,  0.70481, -0.7074, -0.05325
125, 47, -0.06061,  15.48256,  0.61512,  0.7593,  0.0326,  0.01828, -0.97131, -0.2371
126, 47, -0.06061,  15.48256,  0.61512,  0.7593,  0.0326,  0.01828, -0.97131, -0.2371
127, 48, -0.02167,  15.47749,  0.61045,  0.7657,  0.0506,  0.70481, -0.7074, -0.05325
128, 49, -0.03228,  15.47192,  0.6327,  0.7558,  0.0506,  0.54496, -0.78749,  0.2879
129, 47, -0.06061,  15.48256,  0.61512,  0.7593,  0.0326,  0.01828, -0.97131, -0.2371
130, 49, -0.03228,  15.47192,  0.6327,  0.7558,  0.0506,  0.54496, -0.78749,  0.2879
131, 50, -0.04604,  15.46951,  0.64206,  0.75,  0.0489,  0.42051, -0.89054, -0.17352
132, 46, -0.09299,  15.47745,  0.6077,  0.7575,  0.0139, -0.64114, -0.6361, -0.42932
133, 47, -0.06061,  15.48256,  0.61512,  0.7593,  0.0326,  0.01828, -0.97131, -0.2371
134, 51, -0.07193,  15.47536,  0.63856,  0.7487,  0.0323,  0.04388, -0.95738, -0.28546
135, 50, -0.04604,  15.46951,  0.64206,  0.75,  0.0489,  0.42051, -0.89054, -0.17352
136, 51, -0.07193,  15.47536,  0.63856,  0.7487,  0.0323,  0.04388, -0.95738, -0.28546
137, 47, -0.06061,  15.48256,  0.61512,  0.7593,  0.0326,  0.01828, -0.97131, -0.2371
138, 51, -0.07193,  15.47536,  0.63856,  0.7487,  0.0323,  0.04388, -0.95738, -0.28546
139, 52, -0.09709,  15.47084,  0.63255,  0.7479,  0.0148, -0.51646, -0.73017, -0.44736
140, 46, -0.09299,  15.47745,  0.6077,  0.7575,  0.0139, -0.64114, -0.6361, -0.42932
141, 53, -0.11287,  15.46117,  0.65719,  0.7358,  0.0139, -0.50484, -0.64801, -0.57028
142, 52, -0.09709,  15.47084,  0.63255,  0.7479,  0.0148, -0.51646, -0.73017, -0.44736
143, 51, -0.07193,  15.47536,  0.63856,  0.7487,  0.0323,  0.04388, -0.95738, -0.28546
144, 54, -0.07423,  15.4721,  0.64963,  0.7439,  0.0329,  0.01569, -0.94372, -0.33038
145, 51, -0.07193,  15.47536,  0.63856,  0.7487,  0.0323,  0.04388, -0.95738, -0.28546
146, 50, -0.04604,  15.46951,  0.64206,  0.75,  0.0489,  0.42051, -0.89054, -0.17352
147, 51, -0.07193,  15.47536,  0.63856,  0.7487,  0.0323,  0.04388, -0.95738, -0.28546
148, 54, -0.07423,  15.4721,  0.64963,  0.7439,  0.0329,  0.01569, -0.94372, -0.33038
149, 53, -0.11287,  15.46117,  0.65719,  0.7358,  0.0139, -0.50484, -0.64801, -0.57028
150, 50, -0.04604,  15.46951,  0.64206,  0.75,  0.0489,  0.42051, -0.89054, -0.17352
151, 55, -0.04136,  15.46322,  0.65614,  0.7455,  0.0506,  0.73864, -0.66456, -0.11299
152, 54, -0.07423,  15.4721,  0.64963,  0.7439,  0.0329,  0.01569, -0.94372, -0.33038
153, 54, -0.07423,  15.4721,  0.64963,  0.7439,  0.0329,  0.01569, -0.94372, -0.33038
154, 55, -0.04136,  15.46322,  0.65614,  0.7455,  0.0506,  0.73864, -0.66456, -0.11299
155, 56, -0.06412,  15.45232,  0.68667,  0.7303,  0.0504,  0.45561, -0.83024,  0.32112
156, 57, -0.09588,  15.45821,  0.68174,  0.7275,  0.0329,  0.03696, -0.94415, -0.32744
157, 53, -0.11287,  15.46117,  0.65719,  0.7358,  0.0139, -0.50484, -0.64801, -0.57028
158, 54, -0.07423,  15.4721,  0.64963,  0.7439,  0.0329,  0.01569, -0.94372, -0.33038
159, 56, -0.06412,  15.45232,  0.68667,  0.7303,  0.0504,  0.45561, -0.83024,  0.32112
160, 57, -0.09588,  15.45821,  0.68174,  0.7275,  0.0329,  0.03696, -0.94415, -0.32744
161, 54, -0.07423,  15.4721,  0.64963,  0.7439,  0.0329,  0.01569, -0.94372, -0.33038
162, 58, -0.0712,  15.45077,  0.68882,  0.7276,  0.0521,  0.37831, -0.92477,  0.04098
163, 57, -0.09588,  15.45821,  0.68174,  0.7275,  0.0329,  0.03696, -0.94415, -0.32744
164, 56, -0.06412,  15.45232,  0.68667,  0.7303,  0.0504,  0.45561, -0.83024,  0.32112
165, 58, -0.0712,  15.45077,  0.68882,  0.7276,  0.0521,  0.37831, -0.92477,  0.04098
166, 59, -0.07515,  15.44921,  0.6949,  0.7259,  0.0504,  0.56332, -0.8201,  0.10055
167, 57, -0.09588,  15.45821,  0.68174,  0.7275,  0.0329,  0.03696, -0.94415, -0.32744
168, 53, -0.11287,  15.46117,  0.65719,  0.7358,  0.0139, -0.50484, -0.64801, -0.57028
169, 57, -0.09588,  15.45821,  0.68174,  0.7275,  0.0329,  0.03696, -0.94415, -0.32744
170, 60, -0.13411,  15.44787,  0.69246,  0.7189,  0.0139, -0.59601, -0.66891, -0.44422
171, 57, -0.09588,  15.45821,  0.68174,  0.7275,  0.0329,  0.03696, -0.94415, -0.32744
172, 59, -0.07515,  15.44921,  0.6949,  0.7259,  0.0504,  0.56332, -0.8201,  0.10055
173, 61, -0.09328,  15.44109,  0.72444,  0.7167,  0.0506,  0.5416, -0.79592,  0.27053
174, 60, -0.13411,  15.44787,  0.69246,  0.7189,  0.0139, -0.59601, -0.66891, -0.44422
175, 57, -0.09588,  15.45821,  0.68174,  0.7275,  0.0329,  0.03696, -0.94415, -0.32744
176, 62, -0.11519,  15.44892,  0.71058,  0.7156,  0.0315,  0.0976, -0.94863, -0.30095
177, 61, -0.09328,  15.44109,  0.72444,  0.7167,  0.0506,  0.5416, -0.79592,  0.27053
178, 62, -0.11519,  15.44892,  0.71058,  0.7156,  0.0315,  0.0976, -0.94863, -0.30095
179, 57, -0.09588,  15.45821,  0.68174,  0.7275,  0.0329,  0.03696, -0.94415, -0.32744
180, 60, -0.13411,  15.44787,  0.69246,  0.7189,  0.0139, -0.59601, -0.66891, -0.44422
181, 62, -0.11519,  15.44892,  0.71058,  0.7156,  0.0315,  0.0976, -0.94863, -0.30095
182, 63, -0.12576,  15.43923,  0.72881,  0.7083,  0.0295, -0.4046, -0.87811,  0.25537
183, 63, -0.12576,  15.43923,  0.72881,  0.7083,  0.0295, -0.4046, -0.87811,  0.25537
184, 62, -0.11519,  15.44892,  0.71058,  0.7156,  0.0315,  0.0976, -0.94863, -0.30095
185, 61, -0.09328,  15.44109,  0.72444,  0.7167,  0.0506,  0.5416, -0.79592,  0.27053
186, 63, -0.12576,  15.43923,  0.72881,  0.7083,  0.0295, -0.4046, -0.87811,  0.25537
187, 64, -0.13768,  15.43969,  0.71765,  0.7092,  0.0139, -0.61589, -0.7869,  0.03816
188, 60, -0.13411,  15.44787,  0.69246,  0.7189,  0.0139, -0.59601, -0.66891, -0.44422
189, 61, -0.09328,  15.44109,  0.72444,  0.7167,  0.0506,  0.5416, -0.79592,  0.27053
190, 65, -0.11413,  15.43766,  0.7395,  0.709,  0.0506, -0.01063, -0.79306,  0.60905
191, 63, -0.12576,  15.43923,  0.72881,  0.7083,  0.0295, -0.4046, -0.87811,  0.25537
192, 68,  0.00072,  15.56967,  0.53254,  0.2217,  0.9926,  0.8888,  0.06495,  0.45366
193, 67, -0.01105,  15.55847,  0.54653,  0.2132,  0.9926,  0.97729,  0.16685,  0.13061
194, 66, -0.0041,  15.52578,  0.53908,  0.2132,  0.9735,  0.9837,  0.11281,  0.14004
195, 66, -0.0041,  15.52578,  0.53908,  0.2132,  0.9735,  0.9837,  0.11281,  0.14004
196, 69,  0.00745,  15.53343,  0.52339,  0.2217,  0.9735,  0.89874,  0.03703,  0.43691
197, 68,  0.00072,  15.56967,  0.53254,  0.2217,  0.9926,  0.8888,  0.06495,  0.45366
198, 69,  0.00745,  15.53343,  0.52339,  0.2217,  0.9735,  0.89874,  0.03703,  0.43691
199, 66, -0.0041,  15.52578,  0.53908,  0.2132,  0.9735,  0.9837,  0.11281,  0.14004
200, 70,  0.00115,  15.49568,  0.53541,  0.2132,  0.9538,  0.56965, -0.80204, -0.17953
201, 70,  0.00115,  15.49568,  0.53541,  0.2132,  0.9538,  0.56965, -0.80204, -0.17953
202, 71,  0.00826,  15.50154,  0.51705,  0.2217,  0.9538,  0.64132, -0.7661,  0.04253
203, 69,  0.00745,  15.53343,  0.52339,  0.2217,  0.9735,  0.89874,  0.03703,  0.43691
204, 72,  0.00894,  15.57695,  0.50157,  0.2354,  0.9926,  0.97893,  0.2004,  0.0392
205, 68,  0.00072,  15.56967,  0.53254,  0.2217,  0.9926,  0.8888,  0.06495,  0.45366
206, 69,  0.00745,  15.53343,  0.52339,  0.2217,  0.9735,  0.89874,  0.03703,  0.43691
207, 69,  0.00745,  15.53343,  0.52339,  0.2217,  0.9735,  0.89874,  0.03703,  0.43691
208, 71,  0.00826,  15.50154,  0.51705,  0.2217,  0.9538,  0.64132, -0.7661,  0.04253
209, 73,  0.02118,  15.51258,  0.48586,  0.2354,  0.9538,  0.77089, -0.60353, -0.20366
210, 69,  0.00745,  15.53343,  0.52339,  0.2217,  0.9735,  0.89874,  0.03703,  0.43691
211, 74,  0.01661,  15.5405,  0.49225,  0.2354,  0.9735,  0.98489,  0.17155,  0.02374
212, 72,  0.00894,  15.57695,  0.50157,  0.2354,  0.9926,  0.97893,  0.2004,  0.0392
213, 73,  0.02118,  15.51258,  0.48586,  0.2354,  0.9538,  0.77089, -0.60353, -0.20366
214, 74,  0.01661,  15.5405,  0.49225,  0.2354,  0.9735,  0.98489,  0.17155,  0.02374
215, 69,  0.00745,  15.53343,  0.52339,  0.2217,  0.9735,  0.89874,  0.03703,  0.43691
216, 72,  0.00894,  15.57695,  0.50157,  0.2354,  0.9926,  0.97893,  0.2004,  0.0392
217, 74,  0.01661,  15.5405,  0.49225,  0.2354,  0.9735,  0.98489,  0.17155,  0.02374
218, 75,  0.01177,  15.54109,  0.47516,  0.2429,  0.9735,  0.67118,  0.25963, -0.69434
219, 75,  0.01177,  15.54109,  0.47516,  0.2429,  0.9735,  0.67118,  0.25963, -0.69434
220, 74,  0.01661,  15.5405,  0.49225,  0.2354,  0.9735,  0.98489,  0.17155,  0.02374
221, 73,  0.02118,  15.51258,  0.48586,  0.2354,  0.9538,  0.77089, -0.60353, -0.20366
222, 75,  0.01177,  15.54109,  0.47516,  0.2429,  0.9735,  0.67118,  0.25963, -0.69434
223, 76,  0.00299,  15.57367,  0.48333,  0.2429,  0.9926,  0.6585,  0.32997, -0.67639
224, 72,  0.00894,  15.57695,  0.50157,  0.2354,  0.9926,  0.97893,  0.2004,  0.0392
225, 73,  0.02118,  15.51258,  0.48586,  0.2354,  0.9538,  0.77089, -0.60353, -0.20366
226, 77,  0.01743,  15.51799,  0.47297,  0.2429,  0.9538,  0.57591, -0.41505, -0.70431
227, 75,  0.01177,  15.54109,  0.47516,  0.2429,  0.9735,  0.67118,  0.25963, -0.69434
228, 76,  0.00299,  15.57367,  0.48333,  0.2429,  0.9926,  0.6585,  0.32997, -0.67639
229, 75,  0.01177,  15.54109,  0.47516,  0.2429,  0.9735,  0.67118,  0.25963, -0.69434
230, 78, -0.01274,  15.54619,  0.46907,  0.2539,  0.9735,  0.24826,  0.22466, -0.94228
231, 78, -0.01274,  15.54619,  0.46907,  0.2539,  0.9735,  0.24826,  0.22466, -0.94228
232, 75,  0.01177,  15.54109,  0.47516,  0.2429,  0.9735,  0.67118,  0.25963, -0.69434
233, 77,  0.01743,  15.51799,  0.47297,  0.2429,  0.9538,  0.57591, -0.41505, -0.70431
234, 78, -0.01274,  15.54619,  0.46907,  0.2539,  0.9735,  0.24826,  0.22466, -0.94228
235, 79, -0.0176,  15.57829,  0.47807,  0.2539,  0.9926,  0.24047,  0.29946, -0.92331
236, 76,  0.00299,  15.57367,  0.48333,  0.2429,  0.9926,  0.6585,  0.32997, -0.67639
237, 77,  0.01743,  15.51799,  0.47297,  0.2429,  0.9538,  0.57591, -0.41505, -0.70431
238, 80, -0.00902,  15.5233,  0.46722,  0.2539,  0.9538,  0.20055, -0.48112, -0.85341
239, 78, -0.01274,  15.54619,  0.46907,  0.2539,  0.9735,  0.24826,  0.22466, -0.94228
240, 81, -0.03604,  15.54027,  0.46235,  0.2646,  0.9735, -0.42771,  0.11005, -0.89719
241, 79, -0.0176,  15.57829,  0.47807,  0.2539,  0.9926,  0.24047,  0.29946, -0.92331
242, 78, -0.01274,  15.54619,  0.46907,  0.2539,  0.9735,  0.24826,  0.22466, -0.94228
243, 80, -0.00902,  15.5233,  0.46722,  0.2539,  0.9538,  0.20055, -0.48112, -0.85341
244, 81, -0.03604,  15.54027,  0.46235,  0.2646,  0.9735, -0.42771,  0.11005, -0.89719
245, 78, -0.01274,  15.54619,  0.46907,  0.2539,  0.9735,  0.24826,  0.22466, -0.94228
246, 79, -0.0176,  15.57829,  0.47807,  0.2539,  0.9926,  0.24047,  0.29946, -0.92331
247, 81, -0.03604,  15.54027,  0.46235,  0.2646,  0.9735, -0.42771,  0.11005, -0.89719
248, 82, -0.03738,  15.57194,  0.47217,  0.2646,  0.9926, -0.42684,  0.21129, -0.8793
249, 81, -0.03604,  15.54027,  0.46235,  0.2646,  0.9735, -0.42771,  0.11005, -0.89719
250, 80, -0.00902,  15.5233,  0.46722,  0.2539,  0.9538,  0.20055, -0.48112, -0.85341
251, 83, -0.03399,  15.51791,  0.46096,  0.2646,  0.9538, -0.2745, -0.52617, -0.80486
252, 86, -0.04634,  15.57173,  0.48464,  0.988,  0.2677, -0.92738,  0.03703, -0.37228
253, 85, -0.03738,  15.57194,  0.47217,  0.988,  0.2798, -0.42684,  0.21129, -0.8793
254, 84, -0.03604,  15.54027,  0.46235,  0.9732,  0.2798, -0.42771,  0.11005, -0.89719
255, 84, -0.03604,  15.54027,  0.46235,  0.9732,  0.2798, -0.42771,  0.11005, -0.89719
256, 87, -0.04996,  15.53567,  0.49384,  0.9732,  0.2559, -0.96218, -0.00886, -0.27227
257, 86, -0.04634,  15.57173,  0.48464,  0.988,  0.2677, -0.92738,  0.03703, -0.37228
258, 88, -0.03399,  15.51791,  0.46096,  0.9584,  0.2798, -0.2745, -0.52617, -0.80486
259, 87, -0.04996,  15.53567,  0.49384,  0.9732,  0.2559, -0.96218, -0.00886, -0.27227
260, 84, -0.03604,  15.54027,  0.46235,  0.9732,  0.2798, -0.42771,  0.11005, -0.89719
261, 86, -0.04634,  15.57173,  0.48464,  0.988,  0.2677, -0.92738,  0.03703, -0.37228
262, 87, -0.04996,  15.53567,  0.49384,  0.9732,  0.2559, -0.96218, -0.00886, -0.27227
