VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z
0, 2, -2.62207,  9.55354, -2.06634,  0.17,  0.9878, -0.5351, -0.68387,  0.48603
1, 1, -2.31729,  9.35814, -1.97533,  0.1798,  0.9887,  0.1144, -0.83603,  0.52885
2, 0, -2.16665,  9.82921, -1.96503,  0.1798,  0.9895,  0.60454,  0.51224,  0.60548
3, 0, -2.16665,  9.82921, -1.96503,  0.1798,  0.9895,  0.60454,  0.51224,  0.60548
4, 3, -2.51781,  9.90767, -2.05671,  0.1799,  0.9893,  0.16505,  0.731,  0.65711
5, 2, -2.62207,  9.55354, -2.06634,  0.17,  0.9878, -0.5351, -0.68387,  0.48603
6, 6, -2.9103,  9.67265, -1.42131,  0.1799,  0.9889,  0.08054, -0.88373, -0.45214
7, 5, -2.79743,  9.99895, -1.45776,  0.1802,  0.9895,  0.76541,  0.45588, -0.44668
8, 4, -2.64103,  10.01323, -1.26128,  0.1798,  0.9895,  0.91304,  0.37087,  0.15266
9, 4, -2.64103,  10.01323, -1.26128,  0.1798,  0.9895,  0.91304,  0.37087,  0.15266
10, 7, -2.80951,  9.58437, -1.23972,  0.1699,  0.9878,  0.3984, -0.89505,  0.18197
11, 6, -2.9103,  9.67265, -1.42131,  0.1799,  0.9889,  0.08054, -0.88373, -0.45214
12, 10,  2.57934,  9.89939, -0.20589,  0.1798,  0.9895, -0.90187,  0.42073,  0.10977
13, 9,  2.74244,  9.42744, -0.19767,  0.1699,  0.9878, -0.36063, -0.924,  0.14075
14, 8,  3.00737,  9.61972, -0.01779,  0.1799,  0.9889,  0.12799, -0.8055,  0.58231
15, 8,  3.00737,  9.61972, -0.01779,  0.1799,  0.9889,  0.12799, -0.8055,  0.58231
16, 11,  2.89013,  9.97356, -0.01646,  0.1802,  0.9895, -0.64156,  0.59554,  0.48643
17, 10,  2.57934,  9.89939, -0.20589,  0.1798,  0.9895, -0.90187,  0.42073,  0.10977
18, 14,  2.43048,  9.90995,  0.64965,  0.1798,  0.9895, -0.80578,  0.39148, -0.44707
19, 13,  2.67918,  9.92576,  0.61482,  0.1799,  0.9893, -0.30037,  0.58692, -0.75385
20, 12,  2.76886,  9.58954,  0.65714,  0.17,  0.9878,  0.33428, -0.7759, -0.53833
21, 12,  2.76886,  9.58954,  0.65714,  0.17,  0.9878,  0.33428, -0.7759, -0.53833
22, 15,  2.58087,  9.4721,  0.70039,  0.1798,  0.9887, -0.3258, -0.8952, -0.30917
23, 14,  2.43048,  9.90995,  0.64965,  0.1798,  0.9895, -0.80578,  0.39148, -0.44707
24, 18, -0.85744,  7.53143,  1.51241,  0.2075,  0.9621,  0.83785,  0.03822, -0.53507
25, 17, -0.91028,  7.53386,  1.52976,  0.2075,  0.9602,  0.24488, -0.0252, -0.96422
26, 16, -0.79405,  8.63382,  1.59257,  0.2225,  0.9602, -0.04639, -0.69343,  0.71195
27, 19, -0.96625,  6.42338,  1.41637,  0.1926,  0.9602,  0.56723, -0.07325, -0.82006
28, 17, -0.91028,  7.53386,  1.52976,  0.2075,  0.9602,  0.24488, -0.0252, -0.96422
29, 18, -0.85744,  7.53143,  1.51241,  0.2075,  0.9621,  0.83785,  0.03822, -0.53507
30, 18, -0.85744,  7.53143,  1.51241,  0.2075,  0.9621,  0.83785,  0.03822, -0.53507
31, 20, -0.92991,  6.39766,  1.44385,  0.192,  0.9621,  0.98897, -0.09221, -0.11337
32, 19, -0.96625,  6.42338,  1.41637,  0.1926,  0.9602,  0.56723, -0.07325, -0.82006
33, 20, -0.92991,  6.39766,  1.44385,  0.192,  0.9621,  0.98897, -0.09221, -0.11337
34, 21, -1.03347,  5.40414,  1.45995,  0.179,  0.9602,  0.9884, -0.12201, -0.0868
35, 19, -0.96625,  6.42338,  1.41637,  0.1926,  0.9602,  0.56723, -0.07325, -0.82006
36, 24, -2.85201,  9.67702, -2.11926,  0.1732,  0.9924, -0.32073, -0.90151,  0.26775
37, 23, -2.62207,  9.55354, -2.06634,  0.1673,  0.9924, -0.5351, -0.68387,  0.48603
38, 22, -2.51781,  9.90767, -2.05671,  0.1673,  0.9867,  0.16505,  0.731,  0.65711
39, 22, -2.51781,  9.90767, -2.05671,  0.1673,  0.9867,  0.16505,  0.731,  0.65711
40, 25, -2.67753,  9.99862, -2.06072,  0.1732,  0.9867,  0.6254,  0.55563,  0.54192
41, 24, -2.85201,  9.67702, -2.11926,  0.1732,  0.9924, -0.32073, -0.90151,  0.26775
42, 26, -3.02657,  9.75344, -1.95573,  0.18,  0.9924, -0.07286, -0.97606,  0.17241
43, 24, -2.85201,  9.67702, -2.11926,  0.1732,  0.9924, -0.32073, -0.90151,  0.26775
44, 25, -2.67753,  9.99862, -2.06072,  0.1732,  0.9867,  0.6254,  0.55563,  0.54192
45, 25, -2.67753,  9.99862, -2.06072,  0.1732,  0.9867,  0.6254,  0.55563,  0.54192
46, 27, -2.85901,  10.17272, -1.94137,  0.18,  0.9867,  0.67158,  0.70838,  0.19201
47, 26, -3.02657,  9.75344, -1.95573,  0.18,  0.9924, -0.07286, -0.97606,  0.17241
48, 26, -3.02657,  9.75344, -1.95573,  0.18,  0.9924, -0.07286, -0.97606,  0.17241
49, 27, -2.85901,  10.17272, -1.94137,  0.18,  0.9867,  0.67158,  0.70838,  0.19201
50, 28, -2.88629,  10.06572, -1.66828,  0.1732,  0.9867,  0.9051,  0.41295,  0.06323
51, 28, -2.88629,  10.06572, -1.66828,  0.1732,  0.9867,  0.9051,  0.41295,  0.06323
52, 29, -3.08157,  9.77468, -1.69895,  0.1732,  0.9924, -0.02989, -0.99122, -0.06876
53, 26, -3.02657,  9.75344, -1.95573,  0.18,  0.9924, -0.07286, -0.97606,  0.17241
54, 29, -3.08157,  9.77468, -1.69895,  0.1732,  0.9924, -0.02989, -0.99122, -0.06876
55, 28, -2.88629,  10.06572, -1.66828,  0.1732,  0.9867,  0.9051,  0.41295,  0.06323
56, 30, -2.79743,  9.99895, -1.45776,  0.1673,  0.9867,  0.76541,  0.45588, -0.44668
57, 30, -2.79743,  9.99895, -1.45776,  0.1673,  0.9867,  0.76541,  0.45588, -0.44668
58, 31, -2.9103,  9.67265, -1.42131,  0.1673,  0.9924,  0.08054, -0.88373, -0.45214
59, 29, -3.08157,  9.77468, -1.69895,  0.1732,  0.9924, -0.02989, -0.99122, -0.06876
60, 34,  3.07201,  9.73553,  0.59664,  0.173,  0.9924,  0.12027, -0.96186, -0.25565
61, 33,  2.76886,  9.58954,  0.65714,  0.1673,  0.9924,  0.33428, -0.7759, -0.53833
62, 32,  2.67918,  9.92576,  0.61482,  0.1673,  0.9867, -0.30037,  0.58692, -0.75385
63, 32,  2.67918,  9.92576,  0.61482,  0.1673,  0.9867, -0.30037,  0.58692, -0.75385
64, 35,  2.88017,  10.02853,  0.53901,  0.173,  0.9867, -0.74014,  0.43191, -0.51795
65, 34,  3.07201,  9.73553,  0.59664,  0.173,  0.9924,  0.12027, -0.96186, -0.25565
66, 36,  3.28458,  9.76408,  0.38586,  0.1797,  0.9924,  0.18279, -0.98585,  0.02063
67, 34,  3.07201,  9.73553,  0.59664,  0.173,  0.9924,  0.12027, -0.96186, -0.25565
68, 35,  2.88017,  10.02853,  0.53901,  0.173,  0.9867, -0.74014,  0.43191, -0.51795
69, 35,  2.88017,  10.02853,  0.53901,  0.173,  0.9867, -0.74014,  0.43191, -0.51795
70, 37,  3.01606,  10.19182,  0.34409,  0.1797,  0.9867, -0.73979,  0.64341, -0.20707
71, 36,  3.28458,  9.76408,  0.38586,  0.1797,  0.9924,  0.18279, -0.98585,  0.02063
72, 36,  3.28458,  9.76408,  0.38586,  0.1797,  0.9924,  0.18279, -0.98585,  0.02063
73, 37,  3.01606,  10.19182,  0.34409,  0.1797,  0.9867, -0.73979,  0.64341, -0.20707
74, 38,  3.00059,  10.05691,  0.10693,  0.173,  0.9867, -0.88654,  0.45928,  0.07628
75, 38,  3.00059,  10.05691,  0.10693,  0.173,  0.9867, -0.88654,  0.45928,  0.07628
76, 39,  3.19901,  9.73798,  0.12465,  0.173,  0.9924,  0.06592, -0.96774,  0.25406
77, 36,  3.28458,  9.76408,  0.38586,  0.1797,  0.9924,  0.18279, -0.98585,  0.02063
78, 39,  3.19901,  9.73798,  0.12465,  0.173,  0.9924,  0.06592, -0.96774,  0.25406
79, 38,  3.00059,  10.05691,  0.10693,  0.173,  0.9867, -0.88654,  0.45928,  0.07628
80, 40,  2.89013,  9.97356, -0.01646,  0.1673,  0.9867, -0.64156,  0.59554,  0.48643
81, 40,  2.89013,  9.97356, -0.01646,  0.1673,  0.9867, -0.64156,  0.59554,  0.48643
82, 41,  3.00737,  9.61972, -0.01779,  0.1673,  0.9924,  0.12799, -0.8055,  0.58231
83, 39,  3.19901,  9.73798,  0.12465,  0.173,  0.9924,  0.06592, -0.96774,  0.25406
84, 44, -1.04525,  13.84569,  0.29492,  0.50415,  0.909, -0.30041, -0.71308,  0.63342
85, 43, -1.09455,  13.69566,  0.45329,  0.49354,  0.93698, -0.35947,  0.65048,  0.66907
86, 42, -0.73083,  13.68913,  0.52919,  0.52063,  0.94643, -0.42389,  0.40097,  0.81211
87, 45, -1.41424,  13.75563,  0.09969,  0.46359,  0.91415, -0.55918,  0.7166,  0.41468
88, 43, -1.09455,  13.69566,  0.45329,  0.49354,  0.93698, -0.35947,  0.65048,  0.66907
89, 44, -1.04525,  13.84569,  0.29492,  0.50415,  0.909, -0.30041, -0.71308,  0.63342
90, 44, -1.04525,  13.84569,  0.29492,  0.50415,  0.909, -0.30041, -0.71308,  0.63342
91, 46, -1.19003,  14.04125, -0.31628,  0.48882,  0.86906, -0.93453, -0.1827, -0.29417
92, 45, -1.41424,  13.75563,  0.09969,  0.46359,  0.91415, -0.55918,  0.7166,  0.41468
93, 47, -1.64159,  13.81719, -0.40987,  0.44601,  0.88299, -0.58194,  0.6168,  0.51477
94, 45, -1.41424,  13.75563,  0.09969,  0.46359,  0.91415, -0.55918,  0.7166,  0.41468
95, 46, -1.19003,  14.04125, -0.31628,  0.48882,  0.86906, -0.93453, -0.1827, -0.29417
96, 47, -1.64159,  13.81719, -0.40987,  0.44601,  0.88299, -0.58194,  0.6168,  0.51477
97, 46, -1.19003,  14.04125, -0.31628,  0.48882,  0.86906, -0.93453, -0.1827, -0.29417
98, 48, -1.71688,  13.92929, -0.5711,  0.44597,  0.85318, -0.52667,  0.72028,  0.43455
99, 48, -1.71688,  13.92929, -0.5711,  0.44597,  0.85318, -0.52667,  0.72028,  0.43455
100, 46, -1.19003,  14.04125, -0.31628,  0.48882,  0.86906, -0.93453, -0.1827, -0.29417
101, 49, -1.61368,  14.08414, -0.98898,  0.45257,  0.8137, -0.22288,  0.96827, -0.00337
102, 46, -1.19003,  14.04125, -0.31628,  0.48882,  0.86906, -0.93453, -0.1827, -0.29417
103, 50, -0.79104,  14.2132, -0.84947,  0.51831,  0.8131, -0.38892,  0.46733, -0.7918
104, 49, -1.61368,  14.08414, -0.98898,  0.45257,  0.8137, -0.22288,  0.96827, -0.00337
105, 50, -0.79104,  14.2132, -0.84947,  0.51831,  0.8131, -0.38892,  0.46733, -0.7918
106, 51, -1.26922,  13.99713, -1.36817,  0.46349,  0.76707, -0.09336,  0.7645, -0.63491
107, 49, -1.61368,  14.08414, -0.98898,  0.45257,  0.8137, -0.22288,  0.96827, -0.00337
108, 50, -0.79104,  14.2132, -0.84947,  0.51831,  0.8131, -0.38892,  0.46733, -0.7918
109, 52, -0.42577,  14.22967, -0.90668,  0.53995,  0.80455,  0.25959, -0.44019, -0.8588
110, 51, -1.26922,  13.99713, -1.36817,  0.46349,  0.76707, -0.09336,  0.7645, -0.63491
111, 52, -0.42577,  14.22967, -0.90668,  0.53995,  0.80455,  0.25959, -0.44019, -0.8588
112, 53, -0.54056,  13.88995, -1.32909,  0.52725,  0.76707,  0.12314,  0.67951, -0.7187
113, 51, -1.26922,  13.99713, -1.36817,  0.46349,  0.76707, -0.09336,  0.7645, -0.63491
114, 54,  0.19449,  13.88757, -1.12346,  0.5916,  0.76707,  0.32477,  0.56569, -0.75694
115, 53, -0.54056,  13.88995, -1.32909,  0.52725,  0.76707,  0.12314,  0.67951, -0.7187
116, 52, -0.42577,  14.22967, -0.90668,  0.53995,  0.80455,  0.25959, -0.44019, -0.8588
117, 52, -0.42577,  14.22967, -0.90668,  0.53995,  0.80455,  0.25959, -0.44019, -0.8588
118, 55,  0.05866,  14.22331, -0.82081,  0.5916,  0.79797,  0.32612, -0.55628, -0.76404
119, 54,  0.19449,  13.88757, -1.12346,  0.5916,  0.76707,  0.32477,  0.56569, -0.75694
120, 54,  0.19449,  13.88757, -1.12346,  0.5916,  0.76707,  0.32477,  0.56569, -0.75694
121, 55,  0.05866,  14.22331, -0.82081,  0.5916,  0.79797,  0.32612, -0.55628, -0.76404
122, 56,  0.46249,  14.27638, -0.5359,  0.53995,  0.80455,  0.56379, -0.46804, -0.68042
123, 56,  0.46249,  14.27638, -0.5359,  0.53995,  0.80455,  0.56379, -0.46804, -0.68042
124, 57,  0.87275,  13.89796, -0.76255,  0.52725,  0.76707,  0.46297,  0.60007, -0.64913
125, 54,  0.19449,  13.88757, -1.12346,  0.5916,  0.76707,  0.32477,  0.56569, -0.75694
126, 56,  0.46249,  14.27638, -0.5359,  0.53995,  0.80455,  0.56379, -0.46804, -0.68042
127, 58,  1.39833,  14.11001, -0.0782,  0.46349,  0.76707,  0.56366,  0.72815, -0.38808
128, 57,  0.87275,  13.89796, -0.76255,  0.52725,  0.76707,  0.46297,  0.60007, -0.64913
129, 58,  1.39833,  14.11001, -0.0782,  0.46349,  0.76707,  0.56366,  0.72815, -0.38808
130, 56,  0.46249,  14.27638, -0.5359,  0.53995,  0.80455,  0.56379, -0.46804, -0.68042
131, 59,  0.70095,  14.30569, -0.1213,  0.51831,  0.8131,  0.80906,  0.54536, -0.21731
132, 59,  0.70095,  14.30569, -0.1213,  0.51831,  0.8131,  0.80906,  0.54536, -0.21731
133, 60,  1.35488,  14.1909,  0.37357,  0.46324,  0.81963,  0.12355,  0.97761,  0.12945
134, 58,  1.39833,  14.11001, -0.0782,  0.46349,  0.76707,  0.56366,  0.72815, -0.38808
135, 60,  1.35488,  14.1909,  0.37357,  0.46324,  0.81963,  0.12355,  0.97761,  0.12945
136, 61,  1.68623,  14.17273,  0.52827,  0.45257,  0.8137,  0.618,  0.7347,  0.26586
137, 58,  1.39833,  14.11001, -0.0782,  0.46349,  0.76707,  0.56366,  0.72815, -0.38808
138, 62,  0.50745,  14.12471,  0.48102,  0.48882,  0.86906,  0.98381,  0.06262, -0.16577
139, 60,  1.35488,  14.1909,  0.37357,  0.46324,  0.81963,  0.12355,  0.97761,  0.12945
140, 59,  0.70095,  14.30569, -0.1213,  0.51831,  0.8131,  0.80906,  0.54536, -0.21731
141, 63,  1.25532,  14.00508,  0.75393,  0.45324,  0.85599,  0.14003,  0.64748,  0.73604
142, 61,  1.68623,  14.17273,  0.52827,  0.45257,  0.8137,  0.618,  0.7347,  0.26586
143, 60,  1.35488,  14.1909,  0.37357,  0.46324,  0.81963,  0.12355,  0.97761,  0.12945
144, 63,  1.25532,  14.00508,  0.75393,  0.45324,  0.85599,  0.14003,  0.64748,  0.73604
145, 60,  1.35488,  14.1909,  0.37357,  0.46324,  0.81963,  0.12355,  0.97761,  0.12945
146, 62,  0.50745,  14.12471,  0.48102,  0.48882,  0.86906,  0.98381,  0.06262, -0.16577
147, 61,  1.68623,  14.17273,  0.52827,  0.45257,  0.8137,  0.618,  0.7347,  0.26586
148, 63,  1.25532,  14.00508,  0.75393,  0.45324,  0.85599,  0.14003,  0.64748,  0.73604
149, 64,  1.35174,  13.80609,  0.82491,  0.44597,  0.85318,  0.27204,  0.47099,  0.82828
150, 65,  0.84118,  13.7871,  0.84395,  0.44601,  0.88299,  0.0877,  0.46888,  0.86802
151, 64,  1.35174,  13.80609,  0.82491,  0.44597,  0.85318,  0.27204,  0.47099,  0.82828
152, 63,  1.25532,  14.00508,  0.75393,  0.45324,  0.85599,  0.14003,  0.64748,  0.73604
153, 66,  0.73051,  13.95569,  0.79752,  0.4605,  0.87808,  0.0879,  0.55069,  0.82225
154, 63,  1.25532,  14.00508,  0.75393,  0.45324,  0.85599,  0.14003,  0.64748,  0.73604
155, 62,  0.50745,  14.12471,  0.48102,  0.48882,  0.86906,  0.98381,  0.06262, -0.16577
156, 63,  1.25532,  14.00508,  0.75393,  0.45324,  0.85599,  0.14003,  0.64748,  0.73604
157, 66,  0.73051,  13.95569,  0.79752,  0.4605,  0.87808,  0.0879,  0.55069,  0.82225
158, 65,  0.84118,  13.7871,  0.84395,  0.44601,  0.88299,  0.0877,  0.46888,  0.86802
159, 67,  0.36922,  13.97965,  0.78152,  0.47431,  0.89705,  0.00058,  0.65306,  0.75583
160, 66,  0.73051,  13.95569,  0.79752,  0.4605,  0.87808,  0.0879,  0.55069,  0.82225
161, 62,  0.50745,  14.12471,  0.48102,  0.48882,  0.86906,  0.98381,  0.06262, -0.16577
162, 65,  0.84118,  13.7871,  0.84395,  0.44601,  0.88299,  0.0877,  0.46888,  0.86802
163, 66,  0.73051,  13.95569,  0.79752,  0.4605,  0.87808,  0.0879,  0.55069,  0.82225
164, 67,  0.36922,  13.97965,  0.78152,  0.47431,  0.89705,  0.00058,  0.65306,  0.75583
165, 68,  0.42233,  13.76633,  0.84985,  0.46359,  0.91415,  0.07518,  0.46612,  0.87564
166, 65,  0.84118,  13.7871,  0.84395,  0.44601,  0.88299,  0.0877,  0.46888,  0.86802
167, 67,  0.36922,  13.97965,  0.78152,  0.47431,  0.89705,  0.00058,  0.65306,  0.75583
168, 69, -0.00166,  13.95061,  0.72768,  0.50415,  0.909, -0.98053,  0.13306, -0.14415
169, 67,  0.36922,  13.97965,  0.78152,  0.47431,  0.89705,  0.00058,  0.65306,  0.75583
170, 62,  0.50745,  14.12471,  0.48102,  0.48882,  0.86906,  0.98381,  0.06262, -0.16577
171, 68,  0.42233,  13.76633,  0.84985,  0.46359,  0.91415,  0.07518,  0.46612,  0.87564
172, 67,  0.36922,  13.97965,  0.78152,  0.47431,  0.89705,  0.00058,  0.65306,  0.75583
173, 70, -0.10655,  13.74911,  0.87693,  0.49354,  0.93698, -0.20192,  0.57142,  0.79543
174, 67,  0.36922,  13.97965,  0.78152,  0.47431,  0.89705,  0.00058,  0.65306,  0.75583
175, 69, -0.00166,  13.95061,  0.72768,  0.50415,  0.909, -0.98053,  0.13306, -0.14415
176, 70, -0.10655,  13.74911,  0.87693,  0.49354,  0.93698, -0.20192,  0.57142,  0.79543
177, 71, -0.39223,  13.71627,  0.77648,  0.52063,  0.94643,  0.08926, -0.17804,  0.97995
178, 70, -0.10655,  13.74911,  0.87693,  0.49354,  0.93698, -0.20192,  0.57142,  0.79543
179, 69, -0.00166,  13.95061,  0.72768,  0.50415,  0.909, -0.98053,  0.13306, -0.14415
180, 74, -2.1888,  11.79255, -2.24142,  0.055,  0.8174, -0.63288,  0.61318, -0.47129
181, 73, -2.31682,  11.6043, -2.35276,  0.055,  0.8086, -0.74952, -0.20755, -0.6273
182, 72, -2.30415,  11.58668, -2.25277,  0.047,  0.802, -0.71768, -0.51253,  0.4695
183, 72, -2.30415,  11.58668, -2.25277,  0.047,  0.802, -0.71768, -0.51253,  0.4695
184, 75, -2.17458,  11.77738, -2.14419,  0.047,  0.817, -0.55103, -0.23649,  0.79968
185, 74, -2.1888,  11.79255, -2.24142,  0.055,  0.8174, -0.63288,  0.61318, -0.47129
186, 76, -2.05142,  12.28324, -1.93705,  0.055,  0.8488, -0.7352,  0.41629, -0.53407
187, 74, -2.1888,  11.79255, -2.24142,  0.055,  0.8174, -0.63288,  0.61318, -0.47129
188, 75, -2.17458,  11.77738, -2.14419,  0.047,  0.817, -0.55103, -0.23649,  0.79968
189, 75, -2.17458,  11.77738, -2.14419,  0.047,  0.817, -0.55103, -0.23649,  0.79968
190, 77, -2.04278,  12.25663, -1.86862,  0.047,  0.8488, -0.52273, -0.50371,  0.68667
191, 76, -2.05142,  12.28324, -1.93705,  0.055,  0.8488, -0.7352,  0.41629, -0.53407
192, 76, -2.05142,  12.28324, -1.93705,  0.055,  0.8488, -0.7352,  0.41629, -0.53407
193, 77, -2.04278,  12.25663, -1.86862,  0.047,  0.8488, -0.52273, -0.50371,  0.68667
194, 78, -2.13667,  12.60856, -1.56093,  0.047,  0.8626,  0.24059, -0.93856,  0.24092
195, 78, -2.13667,  12.60856, -1.56093,  0.047,  0.8626,  0.24059, -0.93856,  0.24092
196, 79, -2.1641,  12.68644, -1.59354,  0.055,  0.8626, -0.69298,  0.33445, -0.63801
197, 76, -2.05142,  12.28324, -1.93705,  0.055,  0.8488, -0.7352,  0.41629, -0.53407
198, 80, -2.4484,  12.33623, -1.45835,  0.055,  0.8501, -0.78232,  0.38143, -0.4915
199, 79, -2.1641,  12.68644, -1.59354,  0.055,  0.8626, -0.69298,  0.33445, -0.63801
200, 78, -2.13667,  12.60856, -1.56093,  0.047,  0.8626,  0.24059, -0.93856,  0.24092
201, 78, -2.13667,  12.60856, -1.56093,  0.047,  0.8626,  0.24059, -0.93856,  0.24092
202, 81, -2.32493,  12.32424, -1.52173,  0.047,  0.8501,  0.50691, -0.2176, -0.83337
203, 80, -2.4484,  12.33623, -1.45835,  0.055,  0.8501, -0.78232,  0.38143, -0.4915
204, 80, -2.4484,  12.33623, -1.45835,  0.055,  0.8501, -0.78232,  0.38143, -0.4915
205, 81, -2.32493,  12.32424, -1.52173,  0.047,  0.8501,  0.50691, -0.2176, -0.83337
206, 82, -2.43728,  12.11115, -1.52343,  0.047,  0.8404,  0.39608, -0.1246, -0.90913
207, 82, -2.43728,  12.11115, -1.52343,  0.047,  0.8404,  0.39608, -0.1246, -0.90913
208, 83, -2.57322,  12.1045, -1.45346,  0.055,  0.8404, -0.85043,  0.31734, -0.41856
209, 80, -2.4484,  12.33623, -1.45835,  0.055,  0.8501, -0.78232,  0.38143, -0.4915
210, 83, -2.57322,  12.1045, -1.45346,  0.055,  0.8404, -0.85043,  0.31734, -0.41856
211, 82, -2.43728,  12.11115, -1.52343,  0.047,  0.8404,  0.39608, -0.1246, -0.90913
212, 84, -2.54861,  11.61069, -1.52777,  0.047,  0.802,  0.29423, -0.5449, -0.7837
213, 84, -2.54861,  11.61069, -1.52777,  0.047,  0.802,  0.29423, -0.5449, -0.7837
214, 85, -2.7039,  11.61904, -1.46766,  0.055,  0.8078, -0.8197, -0.43301, -0.37185
215, 83, -2.57322,  12.1045, -1.45346,  0.055,  0.8404, -0.85043,  0.31734, -0.41856
216, 88,  2.18937,  12.05446,  0.79522,  0.055,  0.8404,  0.92796,  0.30335,  0.2128
217, 87,  2.2552,  11.59689,  0.99303,  0.055,  0.8078,  0.85238, -0.44212,  0.27971
218, 86,  2.19278,  11.61012,  0.85896,  0.047,  0.802,  0.32512, -0.61369, -0.71989
219, 86,  2.19278,  11.61012,  0.85896,  0.047,  0.802,  0.32512, -0.61369, -0.71989
220, 89,  2.14747,  12.06488,  0.65252,  0.047,  0.8404,  0.45565, -0.19066, -0.86891
221, 88,  2.18937,  12.05446,  0.79522,  0.055,  0.8404,  0.92796,  0.30335,  0.2128
222, 90,  2.05583,  12.36177,  0.67802,  0.055,  0.8501,  0.88426,  0.35397,  0.30203
223, 88,  2.18937,  12.05446,  0.79522,  0.055,  0.8404,  0.92796,  0.30335,  0.2128
224, 89,  2.14747,  12.06488,  0.65252,  0.047,  0.8404,  0.45565, -0.19066, -0.86891
225, 89,  2.14747,  12.06488,  0.65252,  0.047,  0.8404,  0.45565, -0.19066, -0.86891
226, 91,  2.01952,  12.35326,  0.54383,  0.047,  0.8501,  0.19604, -0.39316, -0.89798
227, 90,  2.05583,  12.36177,  0.67802,  0.055,  0.8501,  0.88426,  0.35397,  0.30203
228, 90,  2.05583,  12.36177,  0.67802,  0.055,  0.8501,  0.88426,  0.35397,  0.30203
229, 91,  2.01952,  12.35326,  0.54383,  0.047,  0.8501,  0.19604, -0.39316, -0.89798
230, 92,  2.06363,  12.63101,  0.39963,  0.047,  0.8626,  0.04091, -0.98915, -0.14875
231, 92,  2.06363,  12.63101,  0.39963,  0.047,  0.8626,  0.04091, -0.98915, -0.14875
232, 93,  2.10405,  12.71166,  0.39446,  0.055,  0.8626,  0.92026,  0.32044,  0.22104
233, 90,  2.05583,  12.36177,  0.67802,  0.055,  0.8501,  0.88426,  0.35397,  0.30203
234, 94,  2.27139,  12.32287,  0.09828,  0.055,  0.8488,  0.87869,  0.46442,  0.10367
235, 93,  2.10405,  12.71166,  0.39446,  0.055,  0.8626,  0.92026,  0.32044,  0.22104
236, 92,  2.06363,  12.63101,  0.39963,  0.047,  0.8626,  0.04091, -0.98915, -0.14875
237, 92,  2.06363,  12.63101,  0.39963,  0.047,  0.8626,  0.04091, -0.98915, -0.14875
238, 95,  2.23401,  12.29034,  0.13983,  0.047,  0.8488, -0.06064, -0.42695,  0.90162
239, 94,  2.27139,  12.32287,  0.09828,  0.055,  0.8488,  0.87869,  0.46442,  0.10367
240, 94,  2.27139,  12.32287,  0.09828,  0.055,  0.8488,  0.87869,  0.46442,  0.10367
241, 95,  2.23401,  12.29034,  0.13983,  0.047,  0.8488, -0.06064, -0.42695,  0.90162
242, 96,  2.55582,  11.81736,  0.07662,  0.047,  0.817, -0.02544, -0.19919,  0.97885
243, 96,  2.55582,  11.81736,  0.07662,  0.047,  0.817, -0.02544, -0.19919,  0.97885
244, 97,  2.59364,  11.84192,  0.01458,  0.055,  0.8174,  0.76446,  0.63877,  0.08095
245, 94,  2.27139,  12.32287,  0.09828,  0.055,  0.8488,  0.87869,  0.46442,  0.10367
246, 97,  2.59364,  11.84192,  0.01458,  0.055,  0.8174,  0.76446,  0.63877,  0.08095
247, 96,  2.55582,  11.81736,  0.07662,  0.047,  0.817, -0.02544, -0.19919,  0.97885
248, 98,  2.74444,  11.63748,  0.04694,  0.047,  0.802,  0.43702, -0.51798,  0.73523
249, 98,  2.74444,  11.63748,  0.04694,  0.047,  0.802,  0.43702, -0.51798,  0.73523
250, 99,  2.77657,  11.66489, -0.01833,  0.055,  0.8086,  0.98956, -0.0788, -0.11663
251, 97,  2.59364,  11.84192,  0.01458,  0.055,  0.8174,  0.76446,  0.63877,  0.08095
252, 102, -0.45103,  0.04397, -1.63093,  0.73713,  0.60375,  0.10544, -0.64275, -0.75852
253, 101, -0.23065,  0.04596, -1.49943,  0.73157,  0.604,  0.54955, -0.67705, -0.48949
254, 100, -0.13575,  0.04586, -1.26716,  0.72601,  0.60456,  0.74411, -0.66701,  0.03462
255, 102, -0.45103,  0.04397, -1.63093,  0.73713,  0.60375,  0.10544, -0.64275, -0.75852
256, 100, -0.13575,  0.04586, -1.26716,  0.72601,  0.60456,  0.74411, -0.66701,  0.03462
257, 103, -0.25959,  0.04626, -1.03363,  0.72334,  0.59887,  0.54367, -0.69424,  0.47161
258, 103, -0.25959,  0.04626, -1.03363,  0.72334,  0.59887,  0.54367, -0.69424,  0.47161
259, 104, -0.69871,  0.04533, -1.5679,  0.73945,  0.59829, -0.31898, -0.68023, -0.65996
260, 102, -0.45103,  0.04397, -1.63093,  0.73713,  0.60375,  0.10544, -0.64275, -0.75852
261, 104, -0.69871,  0.04533, -1.5679,  0.73945,  0.59829, -0.31898, -0.68023, -0.65996
262, 103, -0.25959,  0.04626, -1.03363,  0.72334,  0.59887,  0.54367, -0.69424,  0.47161
263, 105, -0.5044,  0.04637, -0.84569,  0.7236,  0.59017, -0.23316, -0.44959,  0.86224
